epoch,train_loss,psnr,ssim,sam,lr,grad_norm,epoch_time_s,samples_per_s,peak_memory_gb
16,0.023194141894578933,33.73706207275391,0.9222381234169006,0.19503655582666396,0.00039754382394873014,0.12434284829944373,634.4403619766235,7.880961394735836,8.007707595825195
17,0.02298757030721754,33.87892227172851,0.9197372376918793,0.2293864443898201,0.0003972062093955659,0.12018741447627544,634.0608513355255,7.88567846361824,8.007707595825195
18,0.022717164547741413,34.22498722076416,0.9290932953357697,0.1967904582619667,0.00039684702378986383,0.1199247909322381,632.8003935813904,7.901385730343898,8.007707595825195
19,0.022373966722562907,34.06948699951172,0.9231307446956635,0.20777717977762222,0.00039646630652037353,0.11963343337625265,630.7979073524475,7.926468908220927,8.007707595825195
20,0.022428556752204894,34.03454418182373,0.9012533664703369,0.2931793987751007,0.0003960640993370336,0.12034664326161146,632.0924172401428,7.910235692798089,8.007707595825195
21,0.02171370678823441,34.51139507293701,0.9358289003372192,0.16614846289157867,0.0003956404463463943,0.11672860279381275,633.3154034614563,7.894960350990896,8.007707595825195
22,0.021356176338903608,33.67819747924805,0.9129700362682343,0.18390268534421922,0.00039519539400678015,0.1165107755035162,630.7230463027954,7.927409707492465,8.007707595825195
23,0.02133419414330274,34.3510440826416,0.9265291273593903,0.22424819469451904,0.0003947289911231955,0.11538768043965102,631.5642476081848,7.916850928366582,8.007707595825195
24,0.021170996590703726,34.449386787414554,0.9230077505111695,0.17831448540091516,0.00039424128884197246,0.11087974387407303,631.4940731525421,7.91773068437368,8.007707595825195
25,0.021103017975576222,34.672865295410155,0.9330192923545837,0.20180821642279625,0.00039373234064516197,0.11601309130936861,631.8717980384827,7.912997566154213,8.007707595825195
26,0.02063147303313017,34.623118019104005,0.934673523902893,0.19227031245827675,0.00039320220234466917,0.10881395676881075,633.2455642223358,7.895831068537061,8.007707595825195
27,0.020623549298010767,34.59474258422851,0.9344618380069732,0.18988377302885057,0.0003926509320761329,0.11102666517347097,634.0221848487854,7.886159379726598,8.007707595825195
28,0.02073590885940939,34.77943801879883,0.9314117431640625,0.1403067097067833,0.0003920785902925502,0.11424957860559225,631.5853703022003,7.916586157794638,8.007707595825195
29,0.02048046800494194,34.62871398925781,0.9327793478965759,0.20303957313299179,0.00039148523975764745,0.10691930711567402,628.98903632164,7.949264154491874,8.007707595825195
30,0.020233057155832648,34.857162666320804,0.9389544606208802,0.16919158026576042,0.0003908709455389973,0.11202824908643962,630.4491567611694,7.93085365628323,8.007707595825195
31,0.019897112735919653,34.65791816711426,0.9402478337287903,0.1718134805560112,0.0003902357750008832,0.10700437472462654,629.0491106510162,7.948504998004678,8.007707595825195
32,0.019649248686805367,34.942457580566405,0.9413345873355865,0.1549840323626995,0.0003895797977969124,0.10336107728630305,630.224511384964,7.933680632338685,8.007707595825195
33,0.019930917424149812,35.15177536010742,0.943409901857376,0.16204270347952843,0.0003889030858623775,0.10794688872098923,628.9362456798553,7.949931387075961,8.007707595825195
34,0.019572348473966123,34.768882751464844,0.9388293147087097,0.17414597421884537,0.00038820571340636797,0.10451316940188408,629.7031769752502,7.940248966214949,8.007707595825195
35,0.019478494086675346,34.92128963470459,0.9383022844791412,0.1832715354859829,0.0003874877569036323,0.10501978731751442,629.8675606250763,7.938176709780122,8.007707595825195
36,0.019236591992154717,34.91020889282227,0.9397001981735229,0.1510704793035984,0.0003867492950861917,0.10376448443830014,630.7103972434998,7.927568693733836,8.007707595825195
37,0.019246579806506632,35.00481414794922,0.9408308386802673,0.1597158581018448,0.0003859904089347061,0.10523956071436405,632.9277749061584,7.899795518914191,8.007707595825195
38,0.0192186645289883,35.131592178344725,0.9441779017448425,0.15846277847886087,0.0003852111816695939,0.1032155372440815,631.174807548523,7.921735690655895,8.007707595825195
39,0.019081661480665205,34.734197998046874,0.9345375120639801,0.1974598251283169,0.00038441169874190584,0.10365549591481686,630.2003598213196,7.9339846797574785,8.007707595825195
40,0.018902960216626526,35.261714172363284,0.9431127488613129,0.17323605343699455,0.0003835920478239542,0.1010638471186161,628.3482296466827,7.957371031046712,8.007707595825195
41,0.01896810021456331,35.13005180358887,0.9425347328186036,0.15495433807373046,0.0003827523187996988,0.10562058240175247,630.6289503574371,7.928592553776713,8.007707595825195
42,0.018957932816632092,35.24303512573242,0.9445235848426818,0.15948504880070685,0.00038189260375489015,0.10206115168631077,632.3819901943207,7.906613530318252,8.007707595825195
43,0.018799756588600575,35.18746757507324,0.9444319307804108,0.15774428471922874,0.00038101299696697086,0.1040827402189374,631.9995143413544,7.911398484555495,8.007707595825195
44,0.018502480186894536,34.974562072753905,0.9418433666229248,0.15343689918518066,0.0003801135948947376,0.10471660340875387,631.4838922023773,7.9178583361198465,8.007707595825195
45,0.018180429559201003,34.75595703125,0.9342113435268402,0.21154057532548903,0.0003791944961677628,0.10088367297053337,632.609846830368,7.903765685994343,8.007707595825195
46,0.0183897446308285,35.3837833404541,0.9453981339931488,0.14465142041444778,0.0003782558015755793,0.09747116417884827,631.0564908981323,7.923220935234973,8.007707595825195
47,0.01845473455451429,35.43472137451172,0.9440994560718536,0.1340836763381958,0.0003772976140566273,0.10263391495496034,633.6646299362183,7.890609265193288,8.007707595825195
48,0.018540179372765125,35.14220848083496,0.9439109206199646,0.16812237054109574,0.0003763200386869659,0.10288837197870015,645.9012975692749,7.741120847436809,8.007707595825195
49,0.018115327162109316,35.397352600097655,0.9449492335319519,0.1620788484811783,0.00037532318266875073,0.1007901409059763,630.0709183216095,7.935614634173341,8.007707595825195
50,0.018215052062645554,35.396871948242186,0.9474309742450714,0.15110102891921998,0.0003743071553184778,0.10357996164113283,636.1764240264893,7.859455036629601,8.007707595825195
51,0.017940303415618836,35.309519577026364,0.9477128744125366,0.14122747033834457,0.0003732720680549955,0.09988476101905107,633.1713042259216,7.896757112378472,8.007707595825195
52,0.018091067743115127,35.28416366577149,0.9436750471591949,0.1849127858877182,0.00037221803438728675,0.10260475541502237,650.5294437408447,7.686047185270648,8.007707595825195
53,0.017969920897111295,35.20980529785156,0.9423924386501312,0.192796977609396,0.0003711451699020211,0.10078883603215218,632.6731662750244,7.90297465820842,8.007707595825195
54,0.01784533458203077,35.40501861572265,0.945274144411087,0.1420542851090431,0.0003700535922508794,0.09934204009026289,632.2185943126678,7.908656981903347,8.007707595825195
55,0.01796687477119267,35.440599060058595,0.9466593384742736,0.15807069540023805,0.00036894342113765204,0.10118906022906303,632.57665848732,7.90418035966818,8.007707595825195
56,0.017803834854438903,34.95378379821777,0.9266039907932282,0.23925373554229737,0.00036781477830511214,0.10140808669179678,633.3631641864777,7.894365006879177,8.007707595825195
57,0.017312589953839778,35.489933013916016,0.9411185622215271,0.17847107574343682,0.0003666677875216649,0.09722789033353328,631.5893516540527,7.9165362539847,8.007707595825195
58,0.017663428904488684,35.335870361328126,0.9443735957145691,0.15683022439479827,0.0003655025745677751,0.10163991203308105,630.7776982784271,7.926722859172782,8.007707595825195
59,0.01763626476638019,35.69645309448242,0.9495324969291687,0.13785573989152908,0.000364319267222174,0.10061029198914766,633.2240591049194,7.896099221289294,8.007707595825195
60,0.017312125626765193,35.531690216064455,0.947001165151596,0.15887412950396537,0.0003631179952478466,0.09422330161631107,627.762713432312,7.964792895491269,8.007707595825195
61,0.017465158701036126,35.56708297729492,0.9499500930309296,0.14066116139292717,0.00036189889037780207,0.10048889961093664,628.4655845165253,7.955885132272548,8.007707595825195
62,0.017390688811801374,35.54055519104004,0.9471734762191772,0.13551657870411873,0.0003606620863006274,0.09919480567276477,631.2309975624084,7.921030524971425,8.007707595825195
63,0.017178171867877245,35.58728103637695,0.9494896471500397,0.144194333255291,0.00035940771864582716,0.09520040836930276,629.1860897541046,7.946774541621025,8.007707595825195
64,0.01731365640051663,35.54036903381348,0.9480759084224701,0.14242714568972586,0.00035813592496895016,0.09787628205269575,631.6531953811646,7.915736097848444,8.007707595825195
65,0.01714618772882968,35.48699264526367,0.9468776524066925,0.16883556246757508,0.000356846844736505,0.09772527071237565,628.179637670517,7.9595066445348905,8.007707595825195
66,0.017120455279015005,35.651262283325195,0.9496863663196564,0.1563979096710682,0.00035554061931066563,0.09761171614527703,631.5860168933868,7.916578053126866,8.007707595825195
67,0.017180360125005244,35.65181007385254,0.9506147265434265,0.1529476024210453,0.0003542173919337699,0.09595230186581612,633.6549637317657,7.8907296339219775,8.007707595825195
68,0.016942515641264616,35.291923141479494,0.9397025227546691,0.2076839253306389,0.00035287730771261106,0.09435537359565496,633.7532920837402,7.889505368185655,8.007707595825195
69,0.016934355370141565,35.726565551757815,0.949949961900711,0.1394908033311367,0.00035152051360252533,0.09785106277316809,631.366161108017,7.919334782252572,8.007707595825195
70,0.01685498225800693,35.19732437133789,0.9422435700893402,0.15963203832507133,0.0003501471583912766,0.0962034915715456,632.7247545719147,7.902330300610527,8.007707595825195
71,0.016703124783560633,35.731166458129884,0.9499880015850067,0.15553236454725267,0.00034875739268274005,0.09710079624205828,631.6992628574371,7.915158832674478,8.007707595825195
72,0.016783511303737758,35.340858459472656,0.9466856598854065,0.1650023102760315,0.0003473513688803869,0.0919638601705432,632.764972448349,7.901828036804198,8.007707595825195
73,0.016819771548733115,34.98957290649414,0.9459277868270874,0.177919802069664,0.0003459292411705715,0.09658667245656252,634.2695534229279,7.883083734694142,8.007707595825195
74,0.01671772241201252,35.46344909667969,0.9480318009853363,0.15948012843728065,0.00034449116550562314,0.09296028412282467,632.4562768936157,7.9056848396826656,8.007707595825195
75,0.016682729841396213,35.77537879943848,0.9510120034217835,0.14427838549017907,0.00034303729958674417,0.0934542207583785,632.5141315460205,7.904961724378817,8.007707595825195
76,0.01661441483814269,35.19015235900879,0.9454565167427063,0.1601259045302868,0.0003415678028467161,0.09546852317005396,630.8878231048584,7.925339207520196,8.007707595825195
77,0.016591975485347212,35.667854690551756,0.9504392445087433,0.14757016748189927,0.00034008283643241634,0.09687922796458005,631.3025982379913,7.92013214258161,8.007707595825195
78,0.016519750301912425,35.7145751953125,0.9504540205001831,0.1486967459321022,0.00033858256318714604,0.09551326767653227,631.6633236408234,7.915609174806391,8.007707595825195
79,0.01638470717985183,35.88200492858887,0.9505883455276489,0.15813475474715233,0.0003370671476327733,0.09136076416671277,631.3472735881805,7.919571698762786,8.007707595825195
80,0.016436721426434816,35.714447784423825,0.950464004278183,0.1550889052450657,0.00033553675595169067,0.09336250667870044,632.7831921577454,7.901600519682512,8.007707595825195
81,0.016339370024204256,35.68853530883789,0.9494951367378235,0.1513399824500084,0.0003339915559685921,0.09457569411098957,630.7175962924957,7.927478207982716,8.007707595825195
82,0.01654083767645061,35.701090240478514,0.9510229587554931,0.14592285081744194,0.0003324317171320684,0.09479376023560762,635.8923649787903,7.862965928466166,8.007707595825195
83,0.01636497282423079,35.782317352294925,0.9508099555969238,0.14860372617840767,0.00033085741049602594,0.09429393198341131,633.0115323066711,7.898750251484646,8.007707595825195
84,0.01614314922988415,35.782891845703126,0.9514022767543793,0.1484954446554184,0.000329268808700928,0.09278681937307119,629.8379626274109,7.938549748799148,8.007707595825195
85,0.01618602334819734,35.69484748840332,0.9479347348213196,0.16608188301324844,0.00032766608595486346,0.0902086640715599,629.3591237068176,7.944589681247258,8.007707595825195
86,0.016162703657336533,35.80075187683106,0.9502519130706787,0.14069402143359183,0.0003260494180144424,0.0938215907678008,631.8015475273132,7.913877418579521,8.007707595825195
87,0.016293776458874344,35.80499038696289,0.949658852815628,0.13379134312272073,0.0003244189821655228,0.093467851921916,633.800981760025,7.888911730801233,8.007707595825195
88,0.016119522403087467,35.803796005249026,0.9524877965450287,0.1363996036350727,0.0003227749572037687,0.09781841232478619,632.1064193248749,7.9100604694701255,8.007707595825195
89,0.016090984967723487,35.694318008422854,0.9453012228012085,0.1820262238383293,0.00032111752341504367,0.0915360816538334,635.2105083465576,7.871406304368164,8.007707595825195
90,0.016165289004705846,35.83700675964356,0.9530585765838623,0.12966314405202867,0.0003194468625556402,0.09426342900395393,634.7718644142151,7.876845651648624,8.007707595825195
91,0.015826281338743864,35.94476737976074,0.9538437724113464,0.13625344932079314,0.00031776315783234825,0.0926000088199973,633.3626103401184,7.894371910136878,8.007707595825195
92,0.01572257355079055,35.736322021484376,0.9526345431804657,0.14005490988492966,0.0003160665938823643,0.09195603955537081,631.8799450397491,7.912895541708432,8.007707595825195
93,0.015857259559631347,35.88419532775879,0.9539823710918427,0.13293865770101548,0.000314357356753044,0.09266790182217956,630.0890305042267,7.935386521486918,8.007707595825195
94,0.01602666817717254,35.85746841430664,0.9529284417629242,0.12152709141373634,0.00031263563388149993,0.09178391014039516,633.2464573383331,7.895819932441537,8.007707595825195
95,0.015895303749479353,35.92133331298828,0.9533784449100494,0.13652145564556123,0.00031090161407404697,0.09405595936328173,630.7090771198273,7.927585286758223,8.007707595825195
96,0.015931641615089028,35.65670585632324,0.9485792815685272,0.14939241036772727,0.0003091554874854977,0.09208308072388172,627.9935209751129,7.961865581409633,8.007707595825195
97,0.015720101030357182,35.90255508422852,0.9517305016517639,0.13955355435609818,0.0003073974455983096,0.09151881912499667,629.8087413311005,7.938918074449876,8.007707595825195
98,0.01579148363210261,35.879185104370116,0.9531827986240387,0.1415252462029457,0.000305627681201587,0.08927946297973395,633.09885430336,7.897660793434584,8.007707595825195
99,0.015880269563756884,35.948031997680665,0.9525708556175232,0.1390817567706108,0.00030384638836993927,0.09082019633427263,633.5046994686127,7.892601276981889,8.007707595825195
100,0.015624437867850066,35.961005783081056,0.9535311996936798,0.1399817109107971,0.0003020537624421989,0.09053144874572754,633.2898604869843,7.895278784591819,8.007707595825195
101,0.01585912054758519,36.007975006103514,0.9544145882129669,0.1276143364608288,0.0003002499999999998,0.08825149484276772,631.8923780918121,7.912739848356763,8.007707595825195
102,0.015613945898227394,36.068955993652345,0.9541805624961853,0.1347515530884266,0.0002984352988462204,0.0920769417271018,632.4006872177124,7.906379770075555,8.007707595825195
103,0.015398478271998466,35.92713661193848,0.9537512183189392,0.1339176319539547,0.000296609857983292,0.09097721230089664,632.476888179779,7.905427207608525,8.007707595825195
104,0.015481693274155259,35.843454360961914,0.9547583580017089,0.1360691197216511,0.0002947738775913761,0.08872740843445062,630.3033344745636,7.9326884795367985,8.007707595825195
105,0.015582946896739305,35.815752792358396,0.9513194739818573,0.15262892618775367,0.00029292755900641224,0.09241700887531042,632.1158082485199,7.909942979996194,8.007707595825195
106,0.01533921690378338,35.96365242004394,0.9547159373760223,0.13232459500432014,0.00029107110469803936,0.08969495004862547,630.733033657074,7.927284180771911,8.007707595825195
107,0.015486334872990847,35.999983596801755,0.952935642004013,0.1492129571735859,0.0002892047182473928,0.09008584329038859,630.1892347335815,7.934124742885837,8.007707595825195
108,0.015325113841332495,35.902457046508786,0.9527317523956299,0.14021149426698684,0.0002873286043247791,0.09162989910542965,631.9983930587769,7.9114125208463815,8.007707595825195
109,0.015428513382095844,35.64011497497559,0.9438137233257293,0.20219189301133156,0.0002854429686672318,0.08940878421068192,641.4947938919067,7.7942955229072535,8.007707595825195
110,0.015470003799535333,35.64917755126953,0.9508884906768799,0.14867213517427444,0.00028354801805594986,0.08930348727107049,631.1070790290833,7.922585827578057,8.007707595825195
111,0.015511469399556518,35.92799530029297,0.9515870332717895,0.15013366267085076,0.00028164396029362195,0.0921078817769885,632.4430675506592,7.905849959529355,8.007707595825195
112,0.01524605619981885,35.996900177001955,0.9502858459949494,0.1427006393671036,0.00027973100418163856,0.08857192662209272,631.6089663505554,7.916290404947959,8.007707595825195
113,0.015180987546592951,35.98305435180664,0.9541393876075744,0.13610950037837027,0.0002778093594971944,0.08886770642250777,627.6838321685791,7.965793834015998,8.007707595825195
114,0.015131447422131896,35.97651405334473,0.9548008441925049,0.12736534774303437,0.0002758792369702841,0.0869306447789073,627.5527896881104,7.967457211822718,8.007707595825195
115,0.015298652008920909,35.65106430053711,0.9494168937206269,0.13926964178681372,0.0002739408482605932,0.09204385582432151,631.5766990184784,7.916694849208983,8.007707595825195
116,0.015338900962471962,36.03141326904297,0.953432685136795,0.13663190603256226,0.0002719944059342873,0.09114567909538746,631.8486261367798,7.913287760979672,8.007707595825195
117,0.015119636079948396,35.84402694702148,0.9517590522766113,0.1563689485192299,0.0002700401234407021,0.08876257335245609,632.606413602829,7.903808580636939,8.007707595825195
118,0.015077582479454578,36.0861255645752,0.9537638306617737,0.14322703331708908,0.00026807821508893564,0.08747933312654495,631.2508826255798,7.920781004223483,8.007707595825195
119,0.015224983068741859,35.999224472045896,0.9534373700618743,0.13612967506051063,0.0002661088960243473,0.08711088461279869,631.4886772632599,7.917798339107134,8.007707595825195
120,0.015183739698678256,36.14024696350098,0.9552179396152496,0.13145193308591843,0.00026413238220496493,0.08743045500814915,630.1699569225311,7.934367459245072,8.007707595825195
121,0.015167977617681027,36.06928596496582,0.9555865585803985,0.13151870667934418,0.000262148890377802,0.09068035919368267,630.7248058319092,7.927387592446334,8.007707595825195
122,0.015004513259790837,36.15434455871582,0.9561591267585754,0.12864876985549928,0.0002601586380550893,0.08864567920714617,632.311722278595,7.90749218120143,8.007707595825195
123,0.015259417696297168,36.104974365234376,0.9542036175727844,0.12855003848671914,0.0002581618434904221,0.08969019528478384,631.9392006397247,7.912153566258272,8.007707595825195
124,0.015000854653213174,35.9979362487793,0.9518635034561157,0.12734630778431894,0.0002561587256548263,0.08787356922179461,631.1327803134918,7.922263200330738,8.007707595825195
125,0.014926332031749189,36.064670944213866,0.9549139618873597,0.13330021649599075,0.0002541495042127455,0.08539093679562211,631.4921815395355,7.9177544016623225,8.007707595825195
126,0.014921330823749303,36.2195068359375,0.9569441020488739,0.11814865544438362,0.00025213439949795294,0.09009267139881849,632.4193346500397,7.906146643613984,8.007707595825195
127,0.014903559706546367,36.172572708129884,0.956760150194168,0.12010133191943169,0.0002501136324893885,0.08402176534831524,630.3604009151459,7.931970334337453,8.007707595825195
128,0.014970984409190714,36.18345985412598,0.9567889511585236,0.11613486111164092,0.0002480874247869269,0.08603102752268314,631.5621140003204,7.916877673883812,8.007707595825195
129,0.01484577027335763,36.27509994506836,0.957939887046814,0.11577330231666565,0.00024605599858707584,0.08459909561276435,632.6509299278259,7.903252431116177,8.007707595825195
130,0.014994590806029736,36.15149841308594,0.9557761371135711,0.13358098343014718,0.00024401957665861026,0.08435341788604855,632.4885749816895,7.905281135148963,8.007707595825195
131,0.014752916997391731,36.21678161621094,0.9566653370857239,0.1257365882396698,0.00024197838231814297,0.0914371874511242,629.6601767539978,7.940791214994452,8.007707595825195
132,0.014663820020481944,36.142889404296874,0.9560044169425964,0.1221080705523491,0.0002399326394056356,0.08345347318798303,631.0316255092621,7.923533144578681,8.007707595825195
133,0.014660784487426281,35.85935554504395,0.9531608700752259,0.1477237030863762,0.0002378825722598521,0.09000095670372248,631.378664970398,7.919177947253608,8.007707595825195
134,0.014628107397817076,36.262315368652345,0.9579719305038452,0.11425746604800224,0.0002358284056937569,0.08316874954327941,631.7428300380707,7.914612975819109,8.007707595825195
135,0.01467561729606241,35.784224319458005,0.9518531799316406,0.15582017973065376,0.00023377036496986242,0.08296938549131155,632.0052547454834,7.911326626569844,8.007707595825195
136,0.014608352107089013,36.150963973999026,0.9562012076377868,0.1196307122707367,0.0002317086757755261,0.08739908432587981,632.6139445304871,7.903714490060595,8.007707595825195
137,0.014608363905362786,36.08638305664063,0.9549869775772095,0.13896243572235106,0.00022964356419820118,0.08201734943985939,631.5857167243958,7.916581815579347,8.007707595825195
138,0.014805816392600537,36.26318626403808,0.957287722826004,0.12203942686319351,0.00022757525670064375,0.08358322815448045,632.659548997879,7.903144760748347,8.007707595825195
139,0.014620597562007606,36.02993545532227,0.9529123306274414,0.15167927220463753,0.0002255039800960787,0.08479716807752848,632.6003530025482,7.903884302732691,8.007707595825195
140,0.014824852572195232,36.28482627868652,0.9547052383422852,0.12238408029079437,0.00022342996152332692,0.08622311592251063,632.3173828125,7.907421392972588,8.007707595825195
141,0.014517514034360647,36.256371307373044,0.9578294277191162,0.11758008152246475,0.00022135342842189692,0.084678146173805,632.8622796535492,7.900613072937723,8.007707595825195
142,0.014474480745755136,36.15169906616211,0.9569256246089936,0.12321493551135063,0.00021927460850704365,0.08105573938488961,633.010381937027,7.8987646058819445,8.007707595825195
143,0.01454371133595705,36.208861923217775,0.957411390542984,0.11484755352139472,0.00021719372974479694,0.08427527905553579,632.003044128418,7.911354298768282,8.007707595825195
144,0.014585847771540284,36.19487380981445,0.9576985776424408,0.11567995250225067,0.00021511102032696253,0.08136110944002867,631.0104932785034,7.923798499802752,8.007707595825195
145,0.014639541056007148,36.328335189819335,0.957524961233139,0.12574609518051147,0.00021302670864609805,0.08368902818113566,632.3373143672943,7.907172147515781,8.007707595825195
146,0.014416402357816696,36.30402717590332,0.9580755233764648,0.11825191378593444,0.00021094102327046734,0.08368212362676859,630.0211682319641,7.936241275878967,8.007707595825195
147,0.014432011238019913,36.00571823120117,0.9542461276054383,0.14205178767442703,0.00020885419291897535,0.0810209447056055,630.5967085361481,7.928997935315709,8.007707595825195
148,0.014391197849437595,36.25943222045898,0.9554840624332428,0.13204510658979415,0.00020676644643608655,0.08398687515109778,631.4431147575378,7.918369656972038,8.007707595825195
149,0.014306709678098559,36.21468238830566,0.9571679711341858,0.12498680651187896,0.0002046780127667297,0.08210192934125662,631.1003212928772,7.922670661547057,8.007707595825195
150,0.014269543325342238,36.26673583984375,0.9578598618507386,0.11939646899700165,0.000202589120931191,0.0800670005619526,630.9708297252655,7.924296598904703,8.007707595825195
151,0.014434814196266233,36.25297203063965,0.9572775542736054,0.11928572207689285,0.00020049999999999997,0.08096617592871189,630.7665951251984,7.9268623903705135,8.007707595825195
152,0.014171165892109275,36.21662635803223,0.9577459454536438,0.12204821929335594,0.00019841087906880895,0.08534172228276729,630.461642742157,7.930696589649427,8.007707595825195
153,0.01436390174832195,36.22303352355957,0.9563864171504974,0.1340515732765198,0.00019632198723327032,0.0845438124626875,630.7471432685852,7.927106849964592,8.007707595825195
154,0.014264091942459345,36.34814949035645,0.9581017971038819,0.11716517508029937,0.00019423355356391339,0.0818632880538702,629.8308246135712,7.9386397181619675,8.007707595825195
155,0.014347835202142596,36.016900634765626,0.9553100824356079,0.1169462189078331,0.00019214580708102464,0.08012307313382626,630.0953891277313,7.935306441333778,8.007707595825195
156,0.0142961720822379,36.278768157958986,0.9573257863521576,0.12376275062561035,0.00019005897672953268,0.08155863589942455,630.587301492691,7.92911621937879,8.007707595825195
157,0.014034357608109713,36.091243743896484,0.956688642501831,0.12121351957321166,0.000187973291353902,0.07891447090879082,629.3565962314606,7.944621586457693,8.007707595825195
158,0.014168579824827611,36.207238006591794,0.9535304248332978,0.14828115180134774,0.00018588897967303748,0.08171278550028802,629.6670324802399,7.94070475677462,8.007707595825195
159,0.014228983585629611,36.03782768249512,0.9558403253555298,0.1389343649148941,0.00018380627025520302,0.08213682342022657,630.8366274833679,7.925982389365661,8.007707595825195
160,0.014265709171444178,36.32964553833008,0.9579227089881897,0.12438601851463318,0.00018172539149295634,0.07771056883484125,630.2976071834564,7.932760561067281,8.007707595825195
161,0.014052365691494196,36.375589752197264,0.9577668607234955,0.12327524721622467,0.00017964657157810312,0.0790367143124342,630.5553755760193,7.92951768182524,8.007707595825195
162,0.014178949476592243,36.36144104003906,0.9592399537563324,0.1078222319483757,0.0001775700384766731,0.08049925272911787,631.0935945510864,7.92275510822865,8.007707595825195
163,0.013995234437659383,36.363182067871094,0.958219313621521,0.11070112511515617,0.00017549601990392126,0.08074211372360587,629.55135846138,7.942163785048407,8.007707595825195
164,0.014054745073616504,36.326890563964845,0.9579237937927246,0.12271540462970734,0.00017342474329935624,0.07947985413521529,630.3005328178406,7.932723739970279,8.007707595825195
165,0.014032303626090288,36.33012237548828,0.9588419258594513,0.10974726378917694,0.0001713564358017989,0.08185642079263926,629.7883479595184,7.9391751470152485,8.007707595825195
166,0.014092646568547935,36.33956413269043,0.9583289444446563,0.11023608967661858,0.00016929132422447395,0.07889480686336756,630.0022060871124,7.9364801451324345,8.007707595825195
167,0.013930697307083757,36.319270324707034,0.9589330732822419,0.10824168995022773,0.00016722963503013752,0.07858244545981288,629.9587185382843,7.937028019235417,8.007707595825195
168,0.013987219647318125,36.33986396789551,0.9577746272087098,0.11735377684235573,0.00016517159430624311,0.07982712629437447,628.6153340339661,7.953989871538568,8.007707595825195
169,0.013981646591611207,36.2716796875,0.9582314014434814,0.11317149996757507,0.0001631174277401479,0.07822976808175444,629.5573167800903,7.942088618035301,8.007707595825195
170,0.013976929373852908,36.38404159545898,0.9583368837833405,0.11102164760231972,0.0001610673605943643,0.08066080231070519,630.3439197540283,7.932177726012002,8.007707595825195
171,0.01374666658360511,36.37125854492187,0.9589333236217499,0.11212600171566009,0.00015902161768185696,0.07730955913811922,628.272317647934,7.9583324930159645,8.007707595825195
172,0.01408061894401908,36.364372634887694,0.9577359199523926,0.1264035753905773,0.00015698042334138973,0.07942071521133184,629.5036413669586,7.942765810127115,8.007707595825195
173,0.013756190110743046,36.39337921142578,0.9592609107494354,0.11397049203515053,0.00015494400141292418,0.07746813638284802,629.7772743701935,7.939314744248643,8.007707595825195
174,0.013707060614600778,36.431603240966794,0.959026324748993,0.11229387447237968,0.0001529125752130731,0.07750765479579567,628.8694760799408,7.95077546324479,8.007707595825195
